15.13	2.2286
15.14	1.9772
15.15	2.5037
15.16	1.4333
15.17	1.5048
15.18	1.2642
15.19	0.6269
15.2	1.1219
15.21	1.6637
15.22	1.1972
15.23	1.8181
15.24	1.3465
15.25	1.1059
15.26	1.3372
15.27	1.3787
15.28	1.7269
15.29	1.5236
15.3	0.8628
15.31	1.3844
15.32	1.1734
15.33	1.3101
15.34	1.0885
15.35	0.9617
15.36	1.1294
15.37	0.9503
15.38	0.899
15.39	1.1861
15.4	1.3506
15.41	1.3589
15.42	1.9438
15.43	1.4022
15.44	1.713
15.45	1.3311
15.46	1.1169
15.47	1.4998
15.48	1.4057
15.49	1.4543
15.5	1.6562
15.51	1.6771
15.52	1.3778
15.53	1.0074
15.54	1.1262
15.55	1.6743
15.56	1.8399
15.57	1.857
15.58	2.0016
15.59	2.2043
15.6	2.2961
15.61	1.6019
15.62	1.4784
15.63	1.0278
15.64	1.3375
15.65	0.8937
15.66	0.8086
15.67	1.273
15.68	1.5539
15.69	0.7191
15.7	1.1181
15.71	0.6557
15.72	0.8392
15.73	0.8392
15.74	1.5816
15.75	1.3714
15.76	1.1938
15.77	1.409
15.78	1.6538
15.79	1.6372
15.8	1.5192
15.81	1.4211
15.82	1.1512
15.83	1.2769
15.84	0.9831
15.85	1.4457
15.86	1.1773
15.87	1.3845
15.88	1.7063
15.89	1.9404
15.9	1.3172
15.91	2.1761
15.92	1.9435
15.93	1.1005
15.94	1.1959
15.95	0.7373
15.96	0.8357
15.97	0.7077
15.98	1.1565
15.99	1.3743
16.00	0.8579
16.01	1.4196
16.02	1.6113
16.03	1.4588
16.04	0.785
16.05	1.0975
16.06	1.3786
16.07	1.0983
16.08	0.7113
16.09	0.7727
16.1	1.3884
16.11	1.5554
16.12	1.307
16.13	1.5144
16.14	1.1367
16.15	1.7341
16.16	1.9633
16.17	2.1513
16.18	2.1977
16.19	1.9965
16.2	1.7619
16.21	1.9428
16.22	1.5949
16.23	1.4088
16.24	1.4188
16.25	0.9164
16.26	1.4894
16.27	1.1695
16.28	1.1325
16.29	1.1586
16.3	1.376
16.31	1.6426
16.32	1.9138
16.33	1.7507
16.34	1.5851
16.35	1.2404
16.36	1.8888
16.37	2.2305
16.38	2.0361
16.39	2.8845
16.4	2.3247
16.41	2.4406
16.42	1.9582
16.43	2.2301
16.44	2.1282
16.45	1.2002
16.46	2.268
16.47	1.636
16.48	1.9643
16.49	2.4312
16.5	1.1727
16.51	1.1631
16.52	1.5908
16.53	1.6459
16.54	1.7511
16.55	1.8977
16.56	1.6331
16.57	1.8479
16.58	1.6564
16.59	1.9588
16.6	1.7299
16.61	1.6281
16.62	2.1941
16.63	2.0586
16.64	1.9733
16.65	2.2868
16.66	1.8551
16.67	2.1297
16.68	2.0226
16.69	1.6976
16.7	1.6681
16.71	2.4873
16.72	2.8832
16.73	2.4143
16.74	2.3468
16.75	2.1286
16.76	2.2542
16.77	2.0724
16.78	2.3979
16.79	2.037
16.8	2.5538
16.81	2.0445
16.82	2.271
16.83	1.9603
16.84	2.2301
16.85	2.7096
16.86	2.6938
16.87	2.023
16.88	2.9025
16.89	2.4701
16.9	2.483
16.91	2.3722
16.92	2.278
16.93	3.2935
16.94	3.3957
16.95	3.3737
16.96	2.9923
16.97	2.5559
16.98	2.4691
16.99	2.1074
17.00	2.1861
17.01	1.8677
17.02	1.9413
17.03	2.3753
17.04	2.2762
17.05	2.1732
17.06	2.0486
17.07	2.2345
17.08	1.7998
17.09	2.5303
17.1	2.2705
17.11	1.636
17.12	1.1682
17.13	1.9435
17.14	1.8706
17.15	1.7224
17.16	1.708
17.17	2.0223
17.18	1.6862
17.19	1.9954
17.2	2.7392
17.21	3.1223
17.22	2.6523
17.23	3.0164
